2022-11-10 12:09:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 299 flow
2022-11-10 12:09:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 301 flow
2022-11-10 12:09:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 300 flow
2022-11-10 12:09:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 300 flow
2022-11-10 12:09:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 299 flow
2022-11-10 12:09:09 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 316 flow
2022-11-10 12:09:09 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 315 flow
2022-11-10 12:09:09 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 314 flow
2022-11-10 12:09:09 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 315 flow
2022-11-10 12:09:09 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 315 flow
2022-11-10 12:09:12 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 327 flow
2022-11-10 12:09:12 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 326 flow
2022-11-10 12:09:12 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 325 flow
2022-11-10 12:09:12 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 324 flow
2022-11-10 12:09:12 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 323 flow
2022-11-10 12:09:12 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 330 flow
2022-11-10 12:09:12 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 329 flow
2022-11-10 12:09:12 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 329 flow
2022-11-10 12:09:21 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 332 flow
2022-11-10 12:09:28 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 334 flow
2022-11-10 12:09:28 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 333 flow
2022-11-10 12:09:44 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 336 flow
2022-11-10 12:09:44 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 336 flow
2022-11-10 12:09:47 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 336 flow
2022-11-10 12:09:47 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 336 flow
2022-11-10 12:10:02 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 340 flow
2022-11-10 12:10:02 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 340 flow
2022-11-10 12:10:02 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 340 flow
2022-11-10 12:10:02 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 340 flow
2022-11-10 12:10:02 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 340 flow
2022-11-10 12:10:02 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 339 flow
2022-11-10 12:10:04 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 340 flow
2022-11-10 12:10:04 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 340 flow
2022-11-10 12:10:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 347 flow
2022-11-10 12:10:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 347 flow
2022-11-10 12:10:10 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 352 flow
2022-11-10 12:10:10 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 352 flow
2022-11-10 12:10:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 354 flow
2022-11-10 12:10:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 354 flow
2022-11-10 12:10:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 355 flow
2022-11-10 12:10:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 356 flow
2022-11-10 12:10:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 356 flow
2022-11-10 12:10:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 357 flow
2022-11-10 12:10:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 357 flow
2022-11-10 12:10:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 358 flow
2022-11-10 12:10:11 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 358 flow
2022-11-10 12:10:15 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 359 flow
2022-11-10 12:10:15 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 359 flow
2022-11-10 12:10:15 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 359 flow
